Year,Subject,Assessment Description,Student ID,Location,Enrollment Grade,Grade Equivalent,Grade Mismatch,Gender,Ethnicity,Economically Disadvantaged,ELL Eligible,Former ELL,ELL Duration,NYSESLAT Eligible,Disability,Former SWD,NYSAA Eligible,Homeless,In Foster Care,Parent In Armed Forces,Immigrant,Crisis/Disaster Student Displacement Code,Crisis Name,Standard Achieved,Score,Platform,CBT Not Tested Reason
2021-2022,ELA,Grade 8 ELA,226046993,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 1,574,PBT,
2021-2022,ELA,Grade 6 ELA,240137851,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,614,PBT,
2021-2022,ELA,Grade 8 ELA,201157443,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,612,PBT,
2021-2022,ELA,Grade 7 ELA,204327019,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 2,593,PBT,
2021-2022,ELA,Grade 8 ELA,243564655,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 3,605,PBT,
2021-2022,ELA,Grade 8 ELA,232827584,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 1,569,PBT,
2021-2022,ELA,Grade 8 ELA,233876564,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,614,PBT,
2021-2022,ELA,Grade 6 ELA,207059569,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,614,PBT,
2021-2022,ELA,Grade 8 ELA,233241611,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,YES,,,,,,Level 4,617,PBT,
2021-2022,ELA,Grade 6 ELA,235257946,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,590,PBT,
2021-2022,ELA,Grade 8 ELA,237897467,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,,,,,Learning Disability,,,,,,,,,Level 2,601,PBT,
2021-2022,ELA,Grade 6 ELA,236687745,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,590,PBT,
2021-2022,ELA,Grade 8 ELA,243142544,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,YES,,,,,,,,,,,,Level 3,612,PBT,
2021-2022,ELA,Grade 8 ELA,233139039,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,617,PBT,
2021-2022,ELA,Grade 6 ELA,237316419,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,596,PBT,
2021-2022,ELA,Grade 7 ELA,222778870,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,609,PBT,
2021-2022,ELA,Grade 7 ELA,235020591,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,605,PBT,
2021-2022,ELA,Grade 7 ELA,245831730,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,YES,,,,,,,YES,,,,,,Level 3,607,PBT,
2021-2022,ELA,Grade 6 ELA,238848063,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Hispanic or Latino,YES,YES,,,,Speech or Language Impairment,,,,,,,,,Level 1,588,PBT,
2021-2022,ELA,Grade 8 ELA,204654289,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 2,584,PBT,
2021-2022,ELA,Grade 7 ELA,237058292,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 4,628,PBT,
2021-2022,ELA,Grade 7 ELA,232004101,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 3,609,PBT,
2021-2022,ELA,Grade 8 ELA,213542467,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,,,,,Learning Disability,,,,,,,,,Level 3,603,PBT,
2021-2022,ELA,Grade 7 ELA,234139376,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,600,PBT,
2021-2022,ELA,Grade 6 ELA,238384192,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,619,PBT,
2021-2022,ELA,Grade 6 ELA,236335691,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,596,PBT,
2021-2022,ELA,Grade 6 ELA,204617849,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,596,PBT,
2021-2022,ELA,Grade 7 ELA,236250411,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,609,PBT,
2021-2022,ELA,Grade 6 ELA,236979597,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,611,PBT,
2021-2022,ELA,Grade 6 ELA,233329895,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 1,584,PBT,
2021-2022,ELA,Grade 6 ELA,238262042,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Emotional Disturbance,,,YES,,,,,,Level 1,581,PBT,
2021-2022,ELA,Grade 7 ELA,232921908,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,YES,,,,,,Level 2,593,PBT,
2021-2022,ELA,Grade 8 ELA,207076209,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,,,,,,Speech or Language Impairment,,,,,,,,,Level 1,572,PBT,
2021-2022,ELA,Grade 8 ELA,241339357,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 1,582,PBT,
2021-2022,ELA,Grade 8 ELA,214781858,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 2,601,PBT,
2021-2022,ELA,Grade 7 ELA,247800238,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 2,598,PBT,
2021-2022,ELA,Grade 7 ELA,237622485,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Native Hawaiian/Other Pacific Islander,YES,,,,,,,,,,,,,,Level 3,615,PBT,
2021-2022,ELA,Grade 7 ELA,230523680,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,602,PBT,
2021-2022,ELA,Grade 8 ELA,237921986,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,607,PBT,
2021-2022,ELA,Grade 7 ELA,242175768,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,American Indian or Alaska Native,YES,YES,,,,,,,,,,,,,Level 1,576,PBT,
2021-2022,ELA,Grade 7 ELA,218791762,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Autism,,,,,,,,,Level 2,593,PBT,
2021-2022,ELA,Grade 7 ELA,224852822,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,609,PBT,
2021-2022,ELA,Grade 6 ELA,235522646,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 1,586,PBT,
2021-2022,ELA,Grade 7 ELA,245678438,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,White,YES,YES,,,,,,,,,,,,,Level 1,585,PBT,
2021-2022,ELA,Grade 7 ELA,245287545,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Asian,YES,YES,,,,,,,,,,,,,Level 1,584,PBT,
2021-2022,ELA,Grade 6 ELA,219910148,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Emotional Disturbance,,,,,,,,,Level 1,574,PBT,
2021-2022,ELA,Grade 7 ELA,234192714,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,609,PBT,
2021-2022,ELA,Grade 8 ELA,233560564,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 1,553,PBT,
2021-2022,ELA,Grade 7 ELA,234319499,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 2,605,PBT,
2021-2022,ELA,Grade 6 ELA,239879232,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Asian,YES,YES,,,,,,,,,,,,,Level 2,600,PBT,
2021-2022,ELA,Grade 7 ELA,200642106,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,,,,,,Autism,,,,,,,,,Level 1,570,PBT,
2021-2022,ELA,Grade 7 ELA,239933591,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 1,582,PBT,
2021-2022,ELA,Grade 8 ELA,215172172,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Other Health Impairment,,,,,,,,,Level 1,564,PBT,
2021-2022,ELA,Grade 6 ELA,240751933,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 3,608,PBT,
2021-2022,ELA,Grade 8 ELA,214652802,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 1,582,PBT,
2021-2022,ELA,Grade 8 ELA,223917873,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 2,596,PBT,
2021-2022,ELA,Grade 6 ELA,236794814,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,631,PBT,
2021-2022,ELA,Grade 6 ELA,236461315,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 1,588,PBT,
2021-2022,ELA,Grade 8 ELA,208553362,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,607,PBT,
2021-2022,ELA,Grade 7 ELA,225040823,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,611,PBT,
2021-2022,ELA,Grade 8 ELA,233376615,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,591,PBT,
2021-2022,ELA,Grade 8 ELA,233698174,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,589,PBT,
2021-2022,ELA,Grade 7 ELA,219636552,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,605,PBT,
2021-2022,ELA,Grade 8 ELA,229097472,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Hispanic or Latino,YES,YES,,,,Learning Disability,,,,,,,,,Level 2,601,PBT,
2021-2022,ELA,Grade 8 ELA,233329143,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 2,584,PBT,
2021-2022,ELA,Grade 6 ELA,212089809,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 4,614,PBT,
2021-2022,ELA,Grade 6 ELA,236420147,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,606,PBT,
2021-2022,ELA,Grade 7 ELA,235534989,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,613,PBT,
2021-2022,ELA,Grade 8 ELA,237006184,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,591,PBT,
2021-2022,ELA,Grade 8 ELA,215739640,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 2,597,PBT,
2021-2022,ELA,Grade 8 ELA,232398347,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,605,PBT,
2021-2022,ELA,Grade 8 ELA,207870726,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 2,592,PBT,
2021-2022,ELA,Grade 8 ELA,207889148,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 2,589,PBT,
2021-2022,ELA,Grade 8 ELA,233590868,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,612,PBT,
2021-2022,ELA,Grade 8 ELA,233317080,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,605,PBT,
2021-2022,ELA,Grade 7 ELA,235370848,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 3,613,PBT,
2021-2022,ELA,Grade 8 ELA,215818931,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 2,596,PBT,
2021-2022,ELA,Grade 7 ELA,234324317,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 4,623,PBT,
2021-2022,ELA,Grade 8 ELA,226778868,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,594,PBT,
2021-2022,ELA,Grade 8 ELA,220040398,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,597,PBT,
2021-2022,ELA,Grade 6 ELA,238254312,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,626,PBT,
2021-2022,ELA,Grade 8 ELA,207271180,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,,,,,,Autism,,,,,,,,,Level 4,625,PBT,
2021-2022,ELA,Grade 7 ELA,237158886,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,609,PBT,
2021-2022,ELA,Grade 7 ELA,209503762,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,Other Health Impairment,,,,,,,,,Level 2,597,PBT,
2021-2022,ELA,Grade 7 ELA,223377557,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Emotional Disturbance,,,,,,,,,Level 1,550,PBT,
2021-2022,ELA,Grade 6 ELA,234009280,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 2,598,PBT,
2021-2022,ELA,Grade 6 ELA,203290762,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 1,564,PBT,
2021-2022,ELA,Grade 7 ELA,234837730,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,600,PBT,
2021-2022,ELA,Grade 6 ELA,238994420,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 4,614,PBT,
2021-2022,ELA,Grade 8 ELA,206957268,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,612,PBT,
2021-2022,ELA,Grade 7 ELA,223234212,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 1,580,PBT,
2021-2022,ELA,Grade 6 ELA,235528478,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Hispanic or Latino,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 1,561,PBT,
2021-2022,ELA,Grade 6 ELA,239131667,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,,,,,,,,,,,,,,,Level 2,600,PBT,
2022-2023,ELA,Grade 7 ELA,236335634,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,441,PBT,
2022-2023,ELA,Grade 6 ELA,216418533,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Hispanic or Latino,YES,,,,,Learning Disability,,,,,,,,,Level 1,427,PBT,
2022-2023,ELA,Grade 8 ELA,244578100,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Hispanic or Latino,YES,YES,,,,,,,,,,,,,Level 2,435,PBT,
2022-2023,ELA,Grade 7 ELA,238081855,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,,,,,,,,,,,,,,,Level 4,472,PBT,
2022-2023,ELA,Grade 7 ELA,245135728,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,White,YES,YES,,,,,,,,,,,,,Level 1,418,PBT,
2022-2023,ELA,Grade 8 ELA,255949455,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,White,YES,YES,,,,,,,,,,,,,Level 1,412,PBT,
2022-2023,ELA,Grade 7 ELA,255868630,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,White,YES,YES,,,,,,,,,,,,,Level 1,398,PBT,
2022-2023,ELA,Grade 7 ELA,238596266,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,,,,,,,,,,,,,,,Level 4,482,PBT,
2022-2023,ELA,Grade 7 ELA,247352743,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Asian,YES,YES,,,,,,,,,,,,,Level 4,485,PBT,
2022-2023,ELA,Grade 6 ELA,240428771,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,439,PBT,
2022-2023,ELA,Grade 8 ELA,235056298,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,450,PBT,
2022-2023,ELA,Grade 8 ELA,245135710,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,White,YES,YES,,,,,,,,,,,,,Level 2,441,PBT,
2022-2023,ELA,Grade 7 ELA,236644407,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,,,,,,,,,,,,,,,Level 3,468,PBT,
2022-2023,ELA,Grade 8 ELA,234871507,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,452,PBT,
2022-2023,ELA,Grade 7 ELA,220150718,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Autism,,,,,,,,,Level 2,448,PBT,
2022-2023,ELA,Grade 8 ELA,233871755,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 3,452,PBT,
2022-2023,ELA,Grade 8 ELA,233603992,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 3,461,PBT,
2022-2023,ELA,Grade 6 ELA,234635373,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 2,434,PBT,
2022-2023,ELA,Grade 7 ELA,207405754,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,450,PBT,
2022-2023,ELA,Grade 7 ELA,244426979,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,445,PBT,
2022-2023,ELA,Grade 7 ELA,235180239,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,Autism,,,,,,,,,Level 3,464,PBT,
2022-2023,ELA,Grade 7 ELA,237334206,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,YES,,,,,,Level 3,464,PBT,
2022-2023,ELA,Grade 8 ELA,235720950,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,486,PBT,
2022-2023,ELA,Grade 8 ELA,234359503,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,464,PBT,
2022-2023,ELA,Grade 7 ELA,238213706,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,458,PBT,
2022-2023,ELA,Grade 8 ELA,234563583,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,464,PBT,
2022-2023,ELA,Grade 6 ELA,239636459,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,441,PBT,
2022-2023,ELA,Grade 7 ELA,236463873,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 4,472,PBT,
2022-2023,ELA,Grade 6 ELA,239588270,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 2,444,PBT,
2022-2023,ELA,Grade 8 ELA,203178801,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,468,PBT,
2022-2023,ELA,Grade 7 ELA,237310073,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,,,,,,,,,,,,,,,Level 1,412,PBT,
2022-2023,ELA,Grade 7 ELA,239848039,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,439,PBT,
2022-2023,ELA,Grade 6 ELA,216274092,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 1,410,PBT,
2022-2023,ELA,Grade 8 ELA,237976162,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,432,PBT,
2022-2023,ELA,Grade 7 ELA,236335600,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,461,PBT,
2022-2023,ELA,Grade 7 ELA,237649678,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,455,PBT,
2022-2023,ELA,Grade 7 ELA,237725403,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,448,PBT,
2022-2023,ELA,Grade 7 ELA,239950421,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 3,464,PBT,
2022-2023,ELA,Grade 8 ELA,209813872,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,Learning Disability,,,,,,,,,Level 2,430,PBT,
2022-2023,ELA,Grade 6 ELA,220259204,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Hispanic or Latino,YES,,,,,Autism,,,,,,,,,Level 2,431,PBT,
2022-2023,ELA,Grade 6 ELA,239603178,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,,,,,,,,,,,,,,,Level 2,436,PBT,
2022-2023,ELA,Grade 8 ELA,234615052,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,YES,,,,,,Level 3,468,PBT,
2022-2023,ELA,Grade 6 ELA,236565842,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Other Health Impairment,,,,,,,,,Level 2,431,PBT,
2022-2023,ELA,Grade 8 ELA,237046503,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Female,Black or African American,YES,,,,,Speech or Language Impairment,,,,,,,,,Level 2,432,PBT,
2022-2023,ELA,Grade 6 ELA,239968779,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,YES,,,,,,Level 3,453,PBT,
2022-2023,ELA,Grade 6 ELA,234403715,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,,,,,,Autism,,,,,,,,,Level 1,425,PBT,
2022-2023,ELA,Grade 6 ELA,240418228,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Black or African American,YES,,,,,,,,,,,,,,Level 2,436,PBT,
2022-2023,ELA,Grade 6 ELA,238561922,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,Emotional Disability,,,YES,YES,,,,,Level 1,429,PBT,
2022-2023,ELA,Grade 7 ELA,235441763,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,468,PBT,
2022-2023,ELA,Grade 6 ELA,239613425,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Female,Hispanic or Latino,YES,,,,,,,,,,,,,,Level 4,483,PBT,
2022-2023,ELA,Grade 6 ELA,235486677,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 1,420,PBT,
2022-2023,ELA,Grade 6 ELA,239634439,LAUNCH EXPEDITIONARY LEARNING CS,6,6,,Male,Black or African American,YES,,,,,,,,YES,,,,,,Level 3,457,PBT,
2022-2023,ELA,Grade 7 ELA,237564513,LAUNCH EXPEDITIONARY LEARNING CS,7,7,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 3,458,PBT,
2022-2023,ELA,Grade 8 ELA,204994974,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Hispanic or Latino,YES,,YES,,,,,,,,,,,,Level 2,448,PBT,
2022-2023,ELA,Grade 8 ELA,244819660,LAUNCH EXPEDITIONARY LEARNING CS,8,8,,Male,Black or African American,YES,,,,,,,,,,,,,,Level 2,448,PBT,
